Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Jul/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
158;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.561 ; 3.402.099 ; 1.532 ; 3.842.529 ; 3.093 ; 7.244.628 ; 108 ; 643.934 ; 10 ; 64.333 ; 118 ; 708.266 ; 3.211 ; 7.952.895 ;;;;
159;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 29 ; 446.177 ; 44 ; 1.937.864 ; 10 ; 453.812 ; 187 ; 976.532 ; 270 ; 3.814.385 ; 87 ; 2.890.946 ; 38 ; 895.035 ; 125 ; 3.785.981 ; 395 ; 7.600.366 ;;;;
160;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 13 ; 4.252.270 ; 16 ; 141.508 ; 29 ; 4.393.778 ; 1 ; 106.700 ; 2 ; 2.818.934 ; 3 ; 2.925.634 ; 32 ; 7.319.412 ;;;;
161;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 8 ; 479.165 ; 8 ; 28.705 ; 310 ; 2.980.935 ; 326 ; 3.488.805 ; 403 ; 3.452.629 ; 5 ; 21.261 ; 408 ; 3.473.890 ; 734 ; 6.962.695 ;;;;
162;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 6 ; 78.920 ; 41 ; 544.177 ; 37 ; 453.525 ; 257 ; 2.448.076 ; 341 ; 3.524.699 ; 226 ; 2.685.397 ; 21 ; 227.412 ; 247 ; 2.912.809 ; 588 ; 6.437.508 ;;;;
163;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 390 ; 276.000 ; 900 ; 2.729.780 ; 1.290 ; 3.005.780 ; 168 ; 2.458.882 ;;; 168 ; 2.458.882 ; 1.458 ; 5.464.662 ;;;;
164;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 88 ; 90.803 ; 1.089 ; 2.676.656 ; 1.177 ; 2.767.459 ; 356 ; 2.603.719 ; 2 ; 974 ; 358 ; 2.604.693 ; 1.535 ; 5.372.152 ;;;;
165;16.657.210;CHLOE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 200 ; 118.470 ; 3.066 ; 2.668.161 ; 3.266 ; 2.786.631 ; 521 ; 2.537.028 ; 2 ; 9.928 ; 523 ; 2.546.956 ; 3.789 ; 5.333.588 ;;;;
166;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 22.915 ; 24 ; 920.754 ; 394 ; 1.346.073 ; 420 ; 2.289.742 ; 168 ; 1.406.604 ; 11 ; 954.561 ; 179 ; 2.361.165 ; 599 ; 4.650.907 ;;;;
167;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 276 ; 533.990 ; 38 ; 1.197.748 ; 314 ; 1.731.738 ; 5 ; 1.350.000 ; 4 ; 800.000 ; 9 ; 2.150.000 ; 323 ; 3.881.738 ;;;;
168;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 3 ; 15.528 ; 128 ; 538.023 ; 1.022 ; 1.393.199 ; 1.153 ; 1.946.751 ; 517 ; 1.326.948 ; 41 ; 453.377 ; 558 ; 1.780.324 ; 1.711 ; 3.727.075 ;;;;
169;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 183 ; 150.500 ; 526 ; 1.805.168 ; 709 ; 1.955.668 ; 213 ; 1.648.251 ; 4 ; 4.443 ; 217 ; 1.652.694 ; 926 ; 3.608.362 ;;;;
170;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;;;;; 1 ; 1.788.511 ; 1 ; 3.550 ; 2 ; 1.792.060 ; 2 ; 15.510 ; 1 ; 1.768.941 ; 3 ; 1.784.451 ; 5 ; 3.576.511 ;;;;
171;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 9 ; 12.235 ; 1.108 ; 1.331.538 ; 1.117 ; 1.343.773 ; 53 ; 1.343.978 ;;; 53 ; 1.343.978 ; 1.170 ; 2.687.751 ;;;;
172;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 9 ; 502.720 ; 51 ; 769.564 ; 60 ; 1.272.283 ; 45 ; 796.414 ; 10 ; 527.840 ; 55 ; 1.324.254 ; 115 ; 2.596.537 ;;;;
173;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 211 ; 455.921 ; 282 ; 1.283.520 ; 493 ; 1.739.441 ; 89 ; 838.543 ;;; 89 ; 838.543 ; 582 ; 2.577.985 ;;;;
174;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 1.683 ; 901.964 ; 1.769 ; 1.094.178 ; 3.452 ; 1.996.142 ; 21 ; 174.026 ;;; 21 ; 174.026 ; 3.473 ; 2.170.168 ;;;;
175;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 21.204 ; 2 ; 79.817 ;;; 99 ; 890.726 ; 102 ; 991.747 ; 94 ; 970.543 ; 1 ; 21.204 ; 95 ; 991.747 ; 197 ; 1.983.495 ;;;;
176;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 11 ; 201.544 ; 25 ; 337.687 ; 36 ; 539.232 ; 1 ; 165.300 ; 1 ; 173.204 ; 2 ; 338.504 ; 38 ; 877.736 ;;;;
177;40.161.713;POSITIVA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 16 ; 141.050 ; 16 ; 141.050 ; 10 ; 140.750 ;;; 10 ; 140.750 ; 26 ; 281.799 ;;;;
178;09.512.542;CODEPE - CORRETORA DE VALORES S.A.;;;;;;; 16 ; 31.799 ; 16 ; 31.799 ; 25 ; 136.799 ; 5 ; 50.000 ; 30 ; 186.799 ; 46 ; 218.599 ;;;;
179;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA.;;;;; 13 ; 7.863 ; 79 ; 108.145 ; 92 ; 116.009 ; 12 ; 89.358 ; 2 ; 3.049 ; 14 ; 92.407 ; 106 ; 208.415 ;;;;
180;09.391.857;BANCO AZTECA DO BRASIL S.A.;;;;; 8 ; 2.080 ; 18 ; 19.909 ; 26 ; 21.989 ;;; 1 ; 97.000 ; 1 ; 97.000 ; 27 ; 118.989 ;;;;
181;33.042.953;CITIBANK N.A.;;;;; 7 ; 3.229 ; 20 ; 23.508 ; 27 ; 26.737 ;;;;; -   ; -   ; 27 ; 26.737 ;;;;
182;17.298.092;BANCO ITAÚ BBA S.A.;;;;;;;;; -   ; -   ; 1 ; 8.420 ;;; 1 ; 8.420 ; 1 ; 8.420 ;;;;
183;58.497.702;BANCO INTERCAP S.A.;;;;;;; 1 ; 618 ; 1 ; 618 ;;;;; -   ; -   ; 1 ; 618 ;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Total;;; 238.545 ; 113.391.570.254 ; 704.027 ; 97.356.798.643 ; 1.152.011 ; 320.740.741.231 ; 1.724.577 ; 329.702.016.696 ; 3.819.160 ; 861.191.126.825 ; 291.237 ; 391.482.849.118 ; 291.237 ; 391.533.157.110 ; 582.474 ; 783.016.006.228 ; 4.401.634 ; 1.644.207.133.053 ;;;;
"Fonte: Sistema Câmbio; Dados extraídos em: 07.08.2015";;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário incluem os registros de contratos de Arbitragens no País (conta-fato 80), no Exterior (conta-fato 83) e Operações com o BC ;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;;;;;
